"","site","date_time","p_h","temp_c","tide_height"
"8090","Alegria","9/11/2021 13:15",8.39668266,17.11666667,5.376216
"8091","Alegria","9/11/2021 13:30",8.39980952,17.17777778,5.37971
"8092","Alegria","9/11/2021 13:45",8.407591641,17.25555556,5.353814
"8093","Alegria","9/11/2021 14:00",8.405901563,17.35,5.29856
"8094","Alegria","9/11/2021 14:15",8.412159052,17.41666667,5.214698
"8095","Alegria","9/11/2021 14:30",8.407424574,17.48888889,5.103216
"8096","Alegria","9/11/2021 14:45",8.371992328,17.61666667,4.965537
"8097","Alegria","9/11/2021 15:00",8.376937059,17.66111111,4.803258
"8098","Alegria","9/11/2021 15:15",8.33062773,17.8,4.618871
"8099","Alegria","9/11/2021 15:30",8.283561263,17.99444444,4.414644
"8100","Alegria","9/11/2021 15:45",8.275162332,17.99444444,4.193282
"8101","Alegria","9/11/2021 16:00",8.280573831,17.95,3.957453
"8102","Alegria","9/11/2021 16:15",8.290900242,17.91666667,3.710799
"8103","Alegria","9/11/2021 16:30",8.293360287,17.9,3.456322
"8104","Alegria","9/11/2021 16:45",8.297888699,17.96111111,3.197079
"8105","Alegria","9/11/2021 17:00",8.293542081,17.9,2.93703
"8106","Alegria","9/11/2021 17:15",8.294113339,17.8,2.679263
"8107","Alegria","9/11/2021 17:30",8.280905997,17.65,2.427091
"8108","Alegria","9/11/2021 17:45",8.27946189,17.51111111,2.183452
"8109","Alegria","9/11/2021 18:00",8.279539335,17.24444444,1.951934
"8110","Alegria","9/11/2021 18:15",8.274045771,16.94444444,1.73511
"8111","Alegria","9/11/2021 18:30",8.263774066,16.80555556,1.535584
"8112","Alegria","9/11/2021 18:45",8.250641962,16.6,1.355496
"8113","Alegria","9/11/2021 19:00",8.229833687,16.33333333,1.197261
"8114","Alegria","9/11/2021 19:15",8.214613824,16.17222222,1.062345
"8115","Alegria","9/11/2021 19:30",8.197768357,16.01111111,0.952064
"8116","Alegria","9/11/2021 19:45",8.181670522,15.98888889,0.867276
"8117","Alegria","9/11/2021 20:00",8.171120293,15.92222222,0.808716
"8118","Alegria","9/11/2021 20:15",8.168083111,15.81666667,0.776432
"8119","Alegria","9/11/2021 20:30",8.15567135,15.76111111,0.770171
"8120","Alegria","9/11/2021 20:45",8.154197168,15.67777778,0.788972
"8121","Alegria","9/11/2021 21:00",8.164325607,15.58888889,0.831788
"8122","Alegria","9/11/2021 21:15",8.154340951,15.56111111,0.897224
"8123","Alegria","9/11/2021 21:30",8.143130952,15.49444444,0.983699
"8124","Alegria","9/11/2021 21:45",8.142894021,15.38888889,1.089316
"8125","Alegria","9/11/2021 22:00",8.133930431,15.25,1.211923
"8126","Alegria","9/11/2021 22:15",8.129567625,15.12777778,1.34915
"8127","Alegria","9/11/2021 22:30",8.12801553,15.03333333,1.498626
"8128","Alegria","9/11/2021 22:45",8.135493453,14.98888889,1.657335
"8129","Alegria","9/11/2021 23:00",8.142082418,14.96111111,1.822666
"8130","Alegria","9/11/2021 23:15",8.140381515,14.91666667,1.991806
"8131","Alegria","9/11/2021 23:30",8.143909509,14.92777778,2.161941
"8132","Alegria","9/11/2021 23:45",8.153950282,14.88333333,2.330303
"8133","Alegria","9/12/2021 0:00",8.157169945,14.86111111,2.494215
"8134","Alegria","9/12/2021 0:15",8.161062402,14.87222222,2.651305
"8135","Alegria","9/12/2021 0:30",8.162256231,14.8,2.79885
"8136","Alegria","9/12/2021 0:45",8.160806462,14.81666667,2.934871
"8137","Alegria","9/12/2021 1:00",8.140990924,14.89444444,3.057452
"8138","Alegria","9/12/2021 1:15",8.135468843,14.92777778,3.16495
"8139","Alegria","9/12/2021 1:30",8.13524095,14.83888889,3.256019
"8140","Alegria","9/12/2021 1:45",8.124304532,14.91666667,3.329701
"8141","Alegria","9/12/2021 2:00",8.13967658,14.77777778,3.385131
"8142","Alegria","9/12/2021 2:15",8.143808382,14.82777778,3.422037
"8143","Alegria","9/12/2021 2:30",8.132367885,14.85,3.440398
"8144","Alegria","9/12/2021 2:45",8.149075878,14.71111111,3.440469
"8145","Alegria","9/12/2021 3:00",8.148394036,14.75555556,3.422575
"8146","Alegria","9/12/2021 3:15",8.142470118,14.76666667,3.38766
"8147","Alegria","9/12/2021 3:30",8.13356965,14.75555556,3.33703
"8148","Alegria","9/12/2021 3:45",8.153692998,14.68888889,3.272272
"8149","Alegria","9/12/2021 4:00",8.160085776,14.66666667,3.195227
"8150","Alegria","9/12/2021 4:15",8.151939344,14.65,3.107952
"8151","Alegria","9/12/2021 4:30",8.169805856,14.61666667,3.012577
"8152","Alegria","9/12/2021 4:45",8.147575478,14.63888889,2.911692
"8153","Alegria","9/12/2021 5:00",8.148498506,14.59444444,2.807669
"8154","Alegria","9/12/2021 5:15",8.133230071,14.59444444,2.703035
"8155","Alegria","9/12/2021 5:30",8.135080569,14.59444444,2.600325
"8156","Alegria","9/12/2021 5:45",8.123446442,14.59444444,2.502036
"8157","Alegria","9/12/2021 6:00",8.124093473,14.56111111,2.410489
"8158","Alegria","9/12/2021 6:15",8.110706628,14.56111111,2.328186
"8159","Alegria","9/12/2021 6:30",8.114604213,14.56111111,2.257157
"8160","Alegria","9/12/2021 6:45",8.106765464,14.55,2.199339
"8161","Alegria","9/12/2021 7:00",8.121059756,14.55,2.156443
"8162","Alegria","9/12/2021 7:15",8.125080819,14.52777778,2.129917
"8163","Alegria","9/12/2021 7:30",8.118607648,14.52777778,2.12093
"8164","Alegria","9/12/2021 7:45",8.132009964,14.51666667,2.130141
"8165","Alegria","9/12/2021 8:00",8.149779916,14.53888889,2.157885
"8166","Alegria","9/12/2021 8:15",8.148843131,14.56111111,2.204323
"8167","Alegria","9/12/2021 8:30",8.158499144,14.59444444,2.269467
"8168","Alegria","9/12/2021 8:45",8.144233382,14.63888889,2.352767
"8169","Alegria","9/12/2021 9:00",8.146282285,14.68888889,2.453698
"8170","Alegria","9/12/2021 9:15",8.150632663,14.72222222,2.571169
"8171","Alegria","9/12/2021 9:30",8.169318162,14.71111111,2.703737
"8172","Alegria","9/12/2021 9:45",8.172695809,14.76666667,2.850151
"8173","Alegria","9/12/2021 10:00",8.156245545,14.78888889,3.008303
"8174","Alegria","9/12/2021 10:15",8.173427513,14.81666667,3.176554
"8175","Alegria","9/12/2021 10:30",8.166474984,14.83888889,3.352356
"8176","Alegria","9/12/2021 10:45",8.170619398,14.90555556,3.533782
"8177","Alegria","9/12/2021 11:00",8.173118758,14.93888889,3.718203
"8178","Alegria","9/12/2021 11:15",8.201667023,15.04444444,3.902898
"8179","Alegria","9/12/2021 11:30",8.223770613,15.12222222,4.085728
"8180","Alegria","9/12/2021 11:45",8.237474557,15.19444444,4.263732
"8181","Alegria","9/12/2021 12:00",8.260357364,15.35555556,4.434785
"8182","Alegria","9/12/2021 12:15",8.292389547,15.50555556,4.596229
"8183","Alegria","9/12/2021 12:30",8.30454992,15.66666667,4.745554
"8184","Alegria","9/12/2021 12:45",8.31666692,15.97777778,4.880884
"8185","Alegria","9/12/2021 13:00",8.330346281,16.16111111,4.999878
"8186","Alegria","9/12/2021 13:15",8.335073851,16.08333333,5.10096
"8187","Alegria","9/12/2021 13:30",8.346509547,16.50555556,5.182287
"8188","Alegria","9/12/2021 13:45",8.363419235,16.43888889,5.24267
"8189","Alegria","9/12/2021 14:00",8.372467492,16.85555556,5.2809
"8190","Alegria","9/12/2021 14:15",8.384100419,17.26666667,5.296145
"8191","Alegria","9/12/2021 14:30",8.378935274,17.23333333,5.287752
"8192","Alegria","9/12/2021 14:45",8.384057793,17.27777778,5.255193
"8193","Alegria","9/12/2021 15:00",8.390508247,17.38333333,5.198542
"8194","Alegria","9/12/2021 15:15",8.380427382,17.62777778,5.118189
"8195","Alegria","9/12/2021 15:30",8.371582151,17.75,5.014962
"8196","Alegria","9/12/2021 15:45",8.372868173,17.83333333,4.889629
"8197","Alegria","9/12/2021 16:00",8.377175443,17.83333333,4.743576
"8198","Alegria","9/12/2021 16:15",8.378382712,17.84444444,4.578354
"8199","Alegria","9/12/2021 16:30",8.366053689,17.9,4.395759
"8200","Alegria","9/12/2021 16:45",8.371604531,17.9,4.197812
"8201","Alegria","9/12/2021 17:00",8.34357959,17.82222222,3.986726
"8202","Alegria","9/12/2021 17:15",8.34796817,17.85555556,3.764876
"8203","Alegria","9/12/2021 17:30",8.322565722,17.75555556,3.534772
"8204","Alegria","9/12/2021 17:45",8.351730917,17.83333333,3.299017
"8205","Alegria","9/12/2021 18:00",8.318149883,17.71666667,3.060277
"8206","Alegria","9/12/2021 18:15",8.326375193,17.75555556,2.821244
"8207","Alegria","9/12/2021 18:30",8.322923982,17.8,2.584596
"8208","Alegria","9/12/2021 18:45",8.321345809,17.78888889,2.352963
"8209","Alegria","9/12/2021 19:00",8.316278563,17.76666667,2.129134
"8210","Alegria","9/12/2021 19:15",8.299756893,17.71666667,1.915041
"8211","Alegria","9/12/2021 19:30",8.305496153,17.73888889,1.713211
"8212","Alegria","9/12/2021 19:45",8.282683796,17.68333333,1.525741
"8213","Alegria","9/12/2021 20:00",8.275921827,17.67222222,1.354517
"8214","Alegria","9/12/2021 20:15",8.272744574,17.65,1.201192
"8215","Alegria","9/12/2021 20:30",8.270134374,17.66111111,1.067163
"8216","Alegria","9/12/2021 20:45",8.267211053,17.60555556,0.953556
"8217","Alegria","9/12/2021 21:00",8.264263894,17.57777778,0.861211
"8218","Alegria","9/12/2021 21:15",8.268900985,17.57777778,0.790674
"8219","Alegria","9/12/2021 21:30",8.264346683,17.52222222,0.742189
"8220","Alegria","9/12/2021 21:45",8.264141595,17.52222222,0.715706
"8221","Alegria","9/12/2021 22:00",8.251120847,17.52222222,0.710855
"8222","Alegria","9/12/2021 22:15",8.264623832,17.51111111,0.726742
"8223","Alegria","9/12/2021 22:30",8.260607334,17.5,0.762349
"8224","Alegria","9/12/2021 22:45",8.261511107,17.5,0.816629
"8225","Alegria","9/12/2021 23:00",8.265942937,17.44444444,0.888198
"8226","Alegria","9/12/2021 23:15",8.26405814,17.41666667,0.975392
"8227","Alegria","9/12/2021 23:30",8.267982822,17.43888889,1.076671
"8228","Alegria","9/12/2021 23:45",8.265842355,17.42777778,1.18993
"8229","Alegria","9/13/2021 0:00",8.273111834,17.42777778,1.31342
"8230","Alegria","9/13/2021 0:15",8.270963519,17.43888889,1.444782
"8231","Alegria","9/13/2021 0:30",8.273275982,17.45555556,1.58217
"8232","Alegria","9/13/2021 0:45",8.269128579,17.44444444,1.723284
"8233","Alegria","9/13/2021 1:00",8.278519392,17.46666667,1.865818
"8234","Alegria","9/13/2021 1:15",8.282418976,17.44444444,2.007998
"8235","Alegria","9/13/2021 1:30",8.277069442,17.43888889,2.147495
"8236","Alegria","9/13/2021 1:45",8.284196654,17.44444444,2.282716
"8237","Alegria","9/13/2021 2:00",8.293539523,17.44444444,2.4116
"8238","Alegria","9/13/2021 2:15",8.295247833,17.40555556,2.532832
"8239","Alegria","9/13/2021 2:30",8.293178914,17.39444444,2.644733
"8240","Alegria","9/13/2021 2:45",8.285078231,17.38333333,2.746345
"8241","Alegria","9/13/2021 3:00",8.290776351,17.37222222,2.836553
"8242","Alegria","9/13/2021 3:15",8.290146372,17.32777778,2.914526
"8243","Alegria","9/13/2021 3:30",8.282938345,17.30555556,2.979932
"8244","Alegria","9/13/2021 3:45",8.294821367,17.25555556,3.032363
"8245","Alegria","9/13/2021 4:00",8.289382458,17.25555556,3.071923
"8246","Alegria","9/13/2021 4:15",8.284742435,17.25555556,3.098748
"8247","Alegria","9/13/2021 4:30",8.290599363,17.21111111,3.11336
"8248","Alegria","9/13/2021 4:45",8.290231059,17.18888889,3.116399
"8249","Alegria","9/13/2021 5:00",8.275450171,17.16666667,3.108574
"8250","Alegria","9/13/2021 5:15",8.277902213,17.16666667,3.090911
"8251","Alegria","9/13/2021 5:30",8.269157872,17.15555556,3.06471
"8252","Alegria","9/13/2021 5:45",8.282899667,17.16666667,3.031421
"8253","Alegria","9/13/2021 6:00",8.274580033,17.16666667,2.992617
"8254","Alegria","9/13/2021 6:15",8.263779877,17.16666667,2.949962
"8255","Alegria","9/13/2021 6:30",8.255762412,17.14444444,2.905184
"8256","Alegria","9/13/2021 6:45",8.263839278,17.15555556,2.860041
"8257","Alegria","9/13/2021 7:00",8.265942624,17.15555556,2.816244
"8258","Alegria","9/13/2021 7:15",8.255935735,17.15555556,2.775616
"8259","Alegria","9/13/2021 7:30",8.258807214,17.13333333,2.739771
"8260","Alegria","9/13/2021 7:45",8.258258999,17.15555556,2.71028
"8261","Alegria","9/13/2021 8:00",8.264088883,17.14444444,2.688597
"8262","Alegria","9/13/2021 8:15",8.263774432,17.13333333,2.67603
"8263","Alegria","9/13/2021 8:30",8.245093786,17.16666667,2.67371
"8264","Alegria","9/13/2021 8:45",8.228438522,17.15555556,2.682377
"8265","Alegria","9/13/2021 9:00",8.266352093,17.16666667,2.70269
"8266","Alegria","9/13/2021 9:15",8.279138517,17.14444444,2.735174
"8267","Alegria","9/13/2021 9:30",8.264927805,17.15555556,2.780081
"8268","Alegria","9/13/2021 9:45",8.273059267,17.16666667,2.837601
"8269","Alegria","9/13/2021 10:00",8.286251533,17.18888889,2.907558
"8270","Alegria","9/13/2021 10:15",8.283856012,17.17777778,2.989598
"8271","Alegria","9/13/2021 10:30",8.283599267,17.22222222,3.083038
"8272","Alegria","9/13/2021 10:45",8.28961553,17.2,3.187304
"8273","Alegria","9/13/2021 11:00",8.2924882,17.23333333,3.301315
"8274","Alegria","9/13/2021 11:15",8.284540136,17.25555556,3.423899
"8275","Alegria","9/13/2021 11:30",8.295528544,17.28333333,3.553563
"8276","Alegria","9/13/2021 11:45",8.31493005,17.30555556,3.689101
"8277","Alegria","9/13/2021 12:00",8.315695914,17.31666667,3.828739
"8278","Alegria","9/13/2021 12:15",8.313492901,17.39444444,3.970734
"8279","Alegria","9/13/2021 12:30",8.308417408,17.40555556,4.113093
"8280","Alegria","9/13/2021 12:45",8.314511279,17.42777778,4.254242
"8281","Alegria","9/13/2021 13:00",8.311841254,17.43888889,4.392086
"8282","Alegria","9/13/2021 13:15",8.323016848,17.43888889,4.524681
"8283","Alegria","9/13/2021 13:30",8.328374389,17.48888889,4.649964
"8284","Alegria","9/13/2021 13:45",8.322398782,17.51111111,4.766328
"8285","Alegria","9/13/2021 14:00",8.326137882,17.55555556,4.871811
"8286","Alegria","9/13/2021 14:15",8.334373538,17.63888889,4.964689
"8287","Alegria","9/13/2021 14:30",8.343812488,17.68333333,5.043276
"8288","Alegria","9/13/2021 14:45",8.355456315,17.70555556,5.106287
"8289","Alegria","9/13/2021 15:00",8.363398529,17.73888889,5.152322
"8290","Alegria","9/13/2021 15:15",8.348924043,17.78888889,5.180266
"8291","Alegria","9/13/2021 15:30",8.348045035,17.82222222,5.189199
"8292","Alegria","9/13/2021 15:45",8.356539282,17.86666667,5.178255
"8293","Alegria","9/13/2021 16:00",8.355325792,17.87777778,5.146757
"8294","Alegria","9/13/2021 16:15",8.357897302,17.95,5.094462
"8295","Alegria","9/13/2021 16:30",8.367146934,17.98333333,5.02138
"8296","Alegria","9/13/2021 16:45",8.375939233,17.97222222,4.92789
"8297","Alegria","9/13/2021 17:00",8.381613349,18.00555556,4.814306
"8298","Alegria","9/13/2021 17:15",8.383792726,18.01666667,4.681492
"8299","Alegria","9/13/2021 17:30",8.381693818,18.00555556,4.530642
"8300","Alegria","9/13/2021 17:45",8.382752877,17.97222222,4.362674
"8301","Alegria","9/13/2021 18:00",8.385625322,18.01666667,4.179219
"8302","Alegria","9/13/2021 18:15",8.3700722,17.93888889,3.981957
"8303","Alegria","9/13/2021 18:30",8.369871563,17.96111111,3.772991
"8304","Alegria","9/13/2021 18:45",8.366397765,17.93888889,3.553884
"8305","Alegria","9/13/2021 19:00",8.371044053,17.91666667,3.327029
"8306","Alegria","9/13/2021 19:15",8.362915912,17.91666667,3.094704
"8307","Alegria","9/13/2021 19:30",8.362682285,17.86666667,2.859533
"8308","Alegria","9/13/2021 19:45",8.347930233,17.82222222,2.623405
"8309","Alegria","9/13/2021 20:00",8.338375396,17.82222222,2.389015
"8310","Alegria","9/13/2021 20:15",8.33889113,17.8,2.158788
"8311","Alegria","9/13/2021 20:30",8.337942452,17.78888889,1.935347
"8312","Alegria","9/13/2021 20:45",8.322189948,17.71666667,1.720504
"8313","Alegria","9/13/2021 21:00",8.327737516,17.75555556,1.516711
"8314","Alegria","9/13/2021 21:15",8.318879239,17.73888889,1.32624
"8315","Alegria","9/13/2021 21:30",8.315505665,17.75,1.150572
"8316","Alegria","9/13/2021 21:45",8.31181613,17.73888889,0.991641
"8317","Alegria","9/13/2021 22:00",8.304892523,17.73888889,0.850953
"8318","Alegria","9/13/2021 22:15",8.296034163,17.70555556,0.729904
"8319","Alegria","9/13/2021 22:30",8.292796838,17.72777778,0.629249
"8320","Alegria","9/13/2021 22:45",8.288222512,17.69444444,0.549898
"8321","Alegria","9/13/2021 23:00",8.278501111,17.65,0.492342
"8322","Alegria","9/13/2021 23:15",8.274262719,17.66111111,0.456824
"8323","Alegria","9/13/2021 23:30",8.275238537,17.66111111,0.443203
"8324","Alegria","9/13/2021 23:45",8.278582054,17.62777778,0.451049
"8325","Alegria","9/14/2021 0:00",8.272840351,17.58888889,0.479538
"8326","Alegria","9/14/2021 0:15",8.278188679,17.57777778,0.527828
"8327","Alegria","9/14/2021 0:30",8.276033328,17.54444444,0.594846
"8328","Alegria","9/14/2021 0:45",8.270153176,17.56666667,0.6793
"8329","Alegria","9/14/2021 1:00",8.284666669,17.52222222,0.779704
"8330","Alegria","9/14/2021 1:15",8.275829381,17.45555556,0.894396
"8331","Alegria","9/14/2021 1:30",8.285915254,17.45555556,1.021418
"8332","Alegria","9/14/2021 1:45",8.292590757,17.47777778,1.159128
"8333","Alegria","9/14/2021 2:00",8.287289016,17.41666667,1.305371
"8334","Alegria","9/14/2021 2:15",8.301278639,17.41666667,1.458069
"8335","Alegria","9/14/2021 2:30",8.28764222,17.42777778,1.615116
"8336","Alegria","9/14/2021 2:45",8.301572863,17.36111111,1.774408
"8337","Alegria","9/14/2021 3:00",8.297353605,17.38333333,1.933876
"8338","Alegria","9/14/2021 3:15",8.300061685,17.30555556,2.091514
"8339","Alegria","9/14/2021 3:30",8.305712126,17.27777778,2.245413
"8340","Alegria","9/14/2021 3:45",8.290268758,17.22222222,2.393781
"8341","Alegria","9/14/2021 4:00",8.281469009,17.21111111,2.534974
"8342","Alegria","9/14/2021 4:15",8.288408469,17.25555556,2.667516
"8343","Alegria","9/14/2021 4:30",8.278904235,17.25555556,2.790117
"8344","Alegria","9/14/2021 4:45",8.26695632,17.22222222,2.901694
"8345","Alegria","9/14/2021 5:00",8.264887006,17.22222222,3.001275
"8346","Alegria","9/14/2021 5:15",8.2716143,17.21111111,3.088443
"8347","Alegria","9/14/2021 5:30",8.276657151,17.2,3.162675
"8348","Alegria","9/14/2021 5:45",8.26912585,17.17777778,3.223797
"8349","Alegria","9/14/2021 6:00",8.276881933,17.21111111,3.271872
"8350","Alegria","9/14/2021 6:15",8.270208973,17.16666667,3.30719
"8351","Alegria","9/14/2021 6:30",8.266606558,17.22222222,3.330261
"8352","Alegria","9/14/2021 6:45",8.264567283,17.22222222,3.341803
"8353","Alegria","9/14/2021 7:00",8.271613539,17.22222222,3.342705
"8354","Alegria","9/14/2021 7:15",8.262362401,17.22222222,3.333859
"8355","Alegria","9/14/2021 7:30",8.265671287,17.23333333,3.316506
"8356","Alegria","9/14/2021 7:45",8.262898587,17.21111111,3.292082
"8357","Alegria","9/14/2021 8:00",8.267552766,17.23333333,3.262136
"8358","Alegria","9/14/2021 8:15",8.276485129,17.16666667,3.228338
"8359","Alegria","9/14/2021 8:30",8.259417869,17.18888889,3.192302
"8360","Alegria","9/14/2021 8:45",8.272232091,17.13333333,3.155774
"8361","Alegria","9/14/2021 9:00",8.265567634,17.12777778,3.120463
"8362","Alegria","9/14/2021 9:15",8.270069294,17.14444444,3.088042
"8363","Alegria","9/14/2021 9:30",8.274062362,17.15555556,3.06012
"8364","Alegria","9/14/2021 9:45",8.284902869,17.16666667,3.038214
"8365","Alegria","9/14/2021 10:00",8.290552031,17.15555556,3.02372
"8366","Alegria","9/14/2021 10:15",8.274384616,17.16666667,3.017893
"8367","Alegria","9/14/2021 10:30",8.284927728,17.17777778,3.021695
"8368","Alegria","9/14/2021 10:45",8.290222897,17.16666667,3.035816
"8369","Alegria","9/14/2021 11:00",8.29329933,17.16666667,3.060955
"8370","Alegria","9/14/2021 11:15",8.298512038,17.2,3.097517
"8371","Alegria","9/14/2021 11:30",8.298433465,17.18888889,3.145831
"8372","Alegria","9/14/2021 11:45",8.294474702,17.23333333,3.205815
"8373","Alegria","9/14/2021 12:00",8.284216285,17.25555556,3.277398
"8374","Alegria","9/14/2021 12:15",8.28468364,17.30555556,3.359993
"8375","Alegria","9/14/2021 12:30",8.285087951,17.32777778,3.453129
"8376","Alegria","9/14/2021 12:45",8.283356958,17.35,3.555726
"8377","Alegria","9/14/2021 13:00",8.268138928,17.38333333,3.666931
"8378","Alegria","9/14/2021 13:15",8.253526894,17.45555556,3.785221
"8379","Alegria","9/14/2021 13:30",8.258881321,17.47777778,3.9094
"8380","Alegria","9/14/2021 13:45",8.2625603,17.54444444,4.037575
"8381","Alegria","9/14/2021 14:00",8.285620748,17.52222222,4.168271
"8382","Alegria","9/14/2021 14:15",8.277524068,17.61666667,4.299323
"8383","Alegria","9/14/2021 14:30",8.274466713,17.65,4.429055
"8384","Alegria","9/14/2021 14:45",8.287430469,17.65,4.555152
"8385","Alegria","9/14/2021 15:00",8.304037557,17.65,4.675831
"8386","Alegria","9/14/2021 15:15",8.302398619,17.66111111,4.788758
"8387","Alegria","9/14/2021 15:30",8.313348064,17.66111111,4.892145
"8388","Alegria","9/14/2021 15:45",8.306461215,17.62777778,4.983784
"8389","Alegria","9/14/2021 16:00",8.339906115,17.66111111,5.061987
"8390","Alegria","9/14/2021 16:15",8.339358358,17.66111111,5.12481
"8391","Alegria","9/14/2021 16:30",8.331553871,17.67222222,5.17077
"8392","Alegria","9/14/2021 16:45",8.324387943,17.71666667,5.198339
"8393","Alegria","9/14/2021 17:00",8.327162112,17.75555556,5.206272
"8394","Alegria","9/14/2021 17:15",8.320881562,17.75,5.19334
"8395","Alegria","9/14/2021 17:30",8.317672028,17.75555556,5.158588
"8396","Alegria","9/14/2021 17:45",8.326009289,17.73888889,5.101572
"8397","Alegria","9/14/2021 18:00",8.31284078,17.72777778,5.021932
"8398","Alegria","9/14/2021 18:15",8.300970078,17.72777778,4.919783
"8399","Alegria","9/14/2021 18:30",8.301081679,17.68333333,4.795495
"8400","Alegria","9/14/2021 18:45",8.298865213,17.65,4.64974
"8401","Alegria","9/14/2021 19:00",8.290092973,17.62777778,4.483497
"8402","Alegria","9/14/2021 19:15",8.290061172,17.59444444,4.298253
"8403","Alegria","9/14/2021 19:30",8.289714104,17.66111111,4.095151
"8404","Alegria","9/14/2021 19:45",8.2849195,17.68333333,3.876207
"8405","Alegria","9/14/2021 20:00",8.286447453,17.70555556,3.64349
"8406","Alegria","9/14/2021 20:15",8.274159645,17.63888889,3.399286
"8407","Alegria","9/14/2021 20:30",8.281942037,17.60555556,3.146076
"8408","Alegria","9/14/2021 20:45",8.279277612,17.61666667,2.88679
"8409","Alegria","9/14/2021 21:00",8.272256005,17.58888889,2.623616
"8410","Alegria","9/14/2021 21:15",8.272211468,17.60555556,2.359688
"8411","Alegria","9/14/2021 21:30",8.266280966,17.55555556,2.097908
"8412","Alegria","9/14/2021 21:45",8.263969819,17.5,1.841181
"8413","Alegria","9/14/2021 22:00",8.249114343,17.41666667,1.592652
"8414","Alegria","9/14/2021 22:15",8.245193108,17.40555556,1.354565
"8415","Alegria","9/14/2021 22:30",8.248630164,17.42777778,1.129883
"8416","Alegria","9/14/2021 22:45",8.229843782,17.37222222,0.921135
"8417","Alegria","9/14/2021 23:00",8.230272006,17.32777778,0.730656
"8418","Alegria","9/14/2021 23:15",8.225163814,17.29444444,0.560556
"8419","Alegria","9/14/2021 23:30",8.227782259,17.26666667,0.412838
"8420","Alegria","9/14/2021 23:45",8.225838699,17.24444444,0.288739
"8421","Alegria","9/15/2021 0:00",8.226097634,17.2,0.189694
"8422","Alegria","9/15/2021 0:15",8.227398786,17.13333333,0.116633
"8423","Alegria","9/15/2021 0:30",8.221601365,17.10555556,0.070144
"8424","Alegria","9/15/2021 0:45",8.223431218,17.08333333,0.050467
"8425","Alegria","9/15/2021 1:00",8.224576503,17.06111111,0.057331
"8426","Alegria","9/15/2021 1:15",8.228029433,17.02777778,0.089976
"8427","Alegria","9/15/2021 1:30",8.226876427,17.00555556,0.147613
"8428","Alegria","9/15/2021 1:45",8.224514912,16.96666667,0.229137
"8429","Alegria","9/15/2021 2:00",8.228015958,16.92222222,0.333145
"8430","Alegria","9/15/2021 2:15",8.222654617,16.92222222,0.457802
"8431","Alegria","9/15/2021 2:30",8.227421707,16.88888889,0.601449
"8432","Alegria","9/15/2021 2:45",8.229885525,16.83333333,0.761795
"8433","Alegria","9/15/2021 3:00",8.229226359,16.86666667,0.936487
"8434","Alegria","9/15/2021 3:15",8.235587878,16.86666667,1.123016
"8435","Alegria","9/15/2021 3:30",8.241523766,16.88888889,1.318534
"8436","Alegria","9/15/2021 3:45",8.24927556,16.85555556,1.520779
"8437","Alegria","9/15/2021 4:00",8.258698709,16.82222222,1.7268
"8438","Alegria","9/15/2021 4:15",8.255666647,16.78333333,1.933864
"8439","Alegria","9/15/2021 4:30",8.274402134,16.70555556,2.139286
"8440","Alegria","9/15/2021 4:45",8.274669823,16.78333333,2.340244
"8441","Alegria","9/15/2021 5:00",8.27925723,16.76111111,2.534716
"8442","Alegria","9/15/2021 5:15",8.27115427,16.76111111,2.72016
"8443","Alegria","9/15/2021 5:30",8.283711761,16.70555556,2.894457
"8444","Alegria","9/15/2021 5:45",8.272021007,16.77222222,3.055711
"8445","Alegria","9/15/2021 6:00",8.274951216,16.72777778,3.202125
"8446","Alegria","9/15/2021 6:15",8.258607258,16.75,3.332656
"8447","Alegria","9/15/2021 6:30",8.270597808,16.71666667,3.446052
"8448","Alegria","9/15/2021 6:45",8.268344239,16.70555556,3.54154
"8449","Alegria","9/15/2021 7:00",8.259639277,16.72777778,3.618659
"8450","Alegria","9/15/2021 7:15",8.277616065,16.65555556,3.67721
"8451","Alegria","9/15/2021 7:30",8.260448901,16.67222222,3.717494
"8452","Alegria","9/15/2021 7:45",8.25368774,16.68333333,3.739916
"8453","Alegria","9/15/2021 8:00",8.250266097,16.67222222,3.745246
"8454","Alegria","9/15/2021 8:15",8.253065325,16.66666667,3.734298
"8455","Alegria","9/15/2021 8:30",8.247478177,16.66666667,3.708306
"8456","Alegria","9/15/2021 8:45",8.249638553,16.62222222,3.66889
"8457","Alegria","9/15/2021 9:00",8.245046481,16.63333333,3.617892
"8458","Alegria","9/15/2021 9:15",8.240720883,16.66666667,3.557341
"8459","Alegria","9/15/2021 9:30",8.247283383,16.61111111,3.489412
"8460","Alegria","9/15/2021 9:45",8.24223947,16.6,3.416314
"8461","Alegria","9/15/2021 10:00",8.235262347,16.63333333,3.340571
"8462","Alegria","9/15/2021 10:15",8.255950456,16.61111111,3.264497
"8463","Alegria","9/15/2021 10:30",8.251813767,16.63333333,3.190471
"8464","Alegria","9/15/2021 10:45",8.269689668,16.58888889,3.12082
"8465","Alegria","9/15/2021 11:00",8.25980788,16.63333333,3.05778
"8466","Alegria","9/15/2021 11:15",8.290608394,16.63333333,3.003448
"8467","Alegria","9/15/2021 11:30",8.293696475,16.63333333,2.959715
"8468","Alegria","9/15/2021 11:45",8.293343538,16.66666667,2.928401
